192.168.1.104 - - [17/Dec/2013:10:52:01 +0530] "GET /store/_ui/desktop/theme-blue/images/button/bg-gradient.png HTTP/1.1" 200 955 "http://192.168.1.111:9001/store/_ui/desktop/theme-blue/css/changes.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0"
192.168.1.104 - - [17/Dec/2013:10:52:01 +0530] "GET /store/_ui/desktop/theme-blue/images/bg-gradient-header-cart-button-active.png HTTP/1.1" 200 955 "http://192.168.1.111:9001/store/_ui/desktop/theme-blue/css/changes.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0"
192.168.1.104 - - [17/Dec/2013:10:52:01 +0530] "GET /store/_ui/desktop/theme-blue/images/bg-gradient-header-cart.png HTTP/1.1" 200 1008 "http://192.168.1.111:9001/store/_ui/desktop/theme-blue/css/changes.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0"
192.168.1.104 - - [17/Dec/2013:10:52:01 +0530] "GET /store/_ui/desktop/theme-blue/images/bg-gradient-modal-cart.png HTTP/1.1" 200 1021 "http://192.168.1.111:9001/store/_ui/desktop/theme-blue/css/changes.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0"
192.168.1.104 - - [17/Dec/2013:10:52:01 +0530] "GET /medias/Elec-948x60-HomeBrandsGalore-EN-01.jpg?context=bWFzdGVyOjo6aW1hZ2VzOjo6MjY3Mzk6OjppbWFnZS9qcGVnOjo6aW1hZ2VzL2g1Ni9oNTkvODc5NjYzNzAzNjU3NC5qcGc6Ojo5NjM3Yjg3ZDM4N2FiMjJmNjdjYTAwNDUxZmZiMTJjMjdkN2Y3MjBkOWNlOGI4ZDM1YTVmYmMyZmExNmUwOGNl HTTP/1.1" 200 26739 "http://192.168.1.111:9001/store/electronics/en/?site=electronics&clear=true" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0"
192.168.1.104 - - [17/Dec/2013:10:52:01 +0530] "GET /store/_ui/desktop/theme-blue/images/bg-gradient-exposed-nav.png HTTP/1.1" 200 193 "http://192.168.1.111:9001/store/_ui/desktop/theme-blue/css/changes.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0"
192.168.1.104 - - [17/Dec/2013:10:52:01 +0530] "GET /medias/1934793-1719.jpg?context=bWFzdGVyOjo6aW1hZ2VzOjo6Mjg4NTo6OmltYWdlL2pwZWc6OjppbWFnZXMvaGMyL2hlNS84Nzk2NjQ0OTY2NDMwLmpwZzo6OmMxMWJjOTVlMTMwN2I1ZDA1YmMxMjFlOWFiYjE4NTNjYmVhOGYyM2MwNjVkZTNmYTkwN2QzNzQxMzgwMTQ2NDA HTTP/1.1" 200 2885 "http://192.168.1.111:9001/store/electronics/en/?site=electronics&clear=true" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0"
192.168.1.104 - - [17/Dec/2013:10:52:01 +0530] "GET /store/_ui/desktop/theme-blue/images/icon-arrow-category-tile.png HTTP/1.1" 200 1049 "http://192.168.1.111:9001/store/electronics/en/?site=electronics&clear=true" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0"
192.168.1.104 - - [17/Dec/2013:10:52:01 +0530] "GET /medias/1992695-Sony-DSC-S930P-11441.jpg?context=bWFzdGVyOjo6aW1hZ2VzOjo6MjczMTo6OmltYWdlL2pwZWc6OjppbWFnZXMvaGVhL2gyNC84Nzk2NjQ0OTk5MTk4LmpwZzo6OjA5Y2I2NDYzYjYxZDU0ZTg0NDRlN2QxOTg0YzRlMTUyMTczMWI1YWFhYzgzMjA3Y2IyZTkyMGY4ZWZiYWU2YjA HTTP/1.1" 200 2731 "http://192.168.1.111:9001/store/electronics/en/?site=electronics&clear=true" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0"
192.168.1.104 - - [17/Dec/2013:10:52:01 +0530] "GET /medias/1320808-1767.jpg?context=bWFzdGVyOjo6aW1hZ2VzOjo6MjYzODo6OmltYWdlL2pwZWc6OjppbWFnZXMvaGE0L2g1NS84Nzk2NjQ1MDMxOTY2LmpwZzo6OjFkZWYyZTM5NDhiZjE4NzM1MDBjYzBhMzYwZGEwYmYxNjBhYWZjN2NjMDdkMTgxZmI4YzQwNzQwZGNlZGEwMWQ HTTP/1.1" 200 2638 "http://192.168.1.111:9001/store/electronics/en/?site=electronics&clear=true" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0"
